Address,Suffix,Street,Side,Site,X-Coord,Y-Coord,Species,DBH,Condition,Longitude,Latitude
137,,POWDER HOUSE BOULEVARD,Front,1,757623.959999999962747,2972813.279999999795109,maple: sugar,21,Fair,-71.124344,42.404938
137,,POWDER HOUSE BOULEVARD,Front,2,757601.859999999986030,2972806.549999999813735,maple: Norway,22,Fair,-71.124426,42.404920
138,,POWDER HOUSE BOULEVARD,Front,1,757576.479999999981374,2972766.930000000167638,maple: Norway,22,Poor,-71.124521,42.404812
138,,POWDER HOUSE BOULEVARD,Front,2,757579.760000000009313,2972749.669999999925494,maple: sugar,24,Poor,-71.124509,42.404764
141,,POWDER HOUSE BOULEVARD,Front,1,757567.260000000009313,2972827.700000000186265,maple: Norway,25,Fair,-71.124554,42.404979
142,,POWDER HOUSE BOULEVARD,Front,1,757541.959999999962747,2972785.009999999776483,vacant site: medium,0,Plant,-71.124649,42.404862
142,,POWDER HOUSE BOULEVARD,Front,2,757541.140000000013970,2972771.040000000037253,stump,19,N/A,-71.124652,42.404823
143,X,POWDER HOUSE BOULEVARD,Front,1,757524.020000000018626,2972848.839999999850988,maple: Norway,19,Fair,-71.124714,42.405037
143,X,POWDER HOUSE BOULEVARD,Front,2,757505.829999999958090,2972877.479999999981374,maple: sugar,22,Poor,-71.124781,42.405116
145,X,POWDER HOUSE BOULEVARD,Front,1,757483.660000000032596,2972870.939999999944121,maple: Norway,15,Poor,-71.124863,42.405098
146,,POWDER HOUSE BOULEVARD,Front,1,757497.349999999976717,2972807.790000000037253,maple: Norway,19,Poor,-71.124813,42.404925
147,,POWDER HOUSE BOULEVARD,Front,1,757443.290000000037253,2972894.970000000204891,maple: Norway,17,Poor,-71.125012,42.405165
148,,POWDER HOUSE BOULEVARD,Front,1,757450.619999999995343,2972835.370000000111759,maple: Norway,16,Poor,-71.124986,42.405001
149,,POWDER HOUSE BOULEVARD,Front,1,757406.780000000027940,2972930.520000000018626,maple: Norway,23,Fair,-71.125147,42.405263
150,,POWDER HOUSE BOULEVARD,Front,1,757414.030000000027940,2972853.950000000186265,sycamore: American,3,Poor,-71.125121,42.405052
152,,POWDER HOUSE BOULEVARD,Front,1,757379.699999999953434,2972874.209999999962747,maple: red,11,Good,-71.125248,42.405108
153,,POWDER HOUSE BOULEVARD,Front,1,757369.300000000046566,2972953.589999999850988,maple: Norway,23,Poor,-71.125285,42.405326
156,,POWDER HOUSE BOULEVARD,Front,1,757331.290000000037253,2972900.669999999925494,sycamore: American,5,Fair,-71.125427,42.405182
158,,POWDER HOUSE BOULEVARD,Front,1,757294.130000000004657,2972906.299999999813735,maple: sugar,21,Poor,-71.125564,42.405198
158,,POWDER HOUSE BOULEVARD,Front,2,757304.829999999958090,2972915.310000000055879,maple: Norway,24,Fair,-71.125524,42.405222
162,,POWDER HOUSE BOULEVARD,Front,1,757260.359999999986030,2972923.750000000000000,maple: sugar,36,Fair,-71.125689,42.405246
168,,POWDER HOUSE BOULEVARD,Front,1,757098.119999999995343,2973066.930000000167638,oak: shingle,5,Good,-71.126287,42.405641
171,,POWDER HOUSE BOULEVARD,Front,1,757124.890000000013970,2973109.799999999813735,maple: Norway,19,Poor,-71.126187,42.405758
172,,POWDER HOUSE BOULEVARD,Front,1,757065.660000000032596,2973099.379999999888241,vacant site: small,0,Plant,-71.126407,42.405730
176,,POWDER HOUSE BOULEVARD,Front,1,757034.020000000018626,2973125.350000000093132,maple: Norway,26,Fair,-71.126524,42.405802
179,,POWDER HOUSE BOULEVARD,Front,1,757089.010000000009313,2973145.689999999944121,maple: red,5,Fair,-71.126320,42.405857
179,,POWDER HOUSE BOULEVARD,Front,2,757052.099999999976717,2973172.339999999850988,maple: red,5,Fair,-71.126456,42.405930
179,,POWDER HOUSE BOULEVARD,Front,3,757027.500000000000000,2973187.720000000204891,maple: red,2,Fair,-71.126547,42.405973
179,,POWDER HOUSE BOULEVARD,Front,4,756995.719999999972060,2973209.250000000000000,pear: callery,10,Fair,-71.126664,42.406032
179,,POWDER HOUSE BOULEVARD,Front,5,756962.910000000032596,2973227.700000000186265,maple: red,8,Fair,-71.126785,42.406083
179,,POWDER HOUSE BOULEVARD,Front,6,756942.410000000032596,2973238.979999999981374,pear: callery,3,Poor,-71.126861,42.406115
179,,POWDER HOUSE BOULEVARD,Front,7,756923.959999999962747,2973246.149999999906868,maple: Norway,7,Poor,-71.126929,42.406135
179,,POWDER HOUSE BOULEVARD,Front,8,756880.650000000023283,2973269.660000000149012,maple: red,2,Fair,-71.127089,42.406200
179,,POWDER HOUSE BOULEVARD,Rear,1,757173.069999999948777,2973365.069999999832362,maple: red,4,Poor,-71.126005,42.406458
180,,POWDER HOUSE BOULEVARD,Front,1,756996.699999999953434,2973151.310000000055879,maple: Norway,26,Fair,-71.126661,42.405873
182,,POWDER HOUSE BOULEVARD,Front,1,756902.589999999967404,2973206.479999999981374,maple: Norway,30,Fair,-71.127009,42.406026
182,,POWDER HOUSE BOULEVARD,Side,1,756922.060000000055879,2973156.180000000167638,zelkova: Japanese,7,Fair,-71.126938,42.405888
182,,POWDER HOUSE BOULEVARD,Side,2,756905.020000000018626,2973117.229999999981374,zelkova: Japanese,10,Fair,-71.127001,42.405781
183,,POWDER HOUSE BOULEVARD,Front,1,756851.819999999948777,2973288.009999999776483,maple: Norway,10,Fair,-71.127196,42.406250
185,,POWDER HOUSE BOULEVARD,Front,1,756812.510000000009313,2973303.729999999981374,vacant site: medium,0,Plant,-71.127341,42.406294
186,,POWDER HOUSE BOULEVARD,Front,1,756850.670000000041910,2973232.439999999944121,maple: Norway,29,Fair,-71.127201,42.406098
187,,POWDER HOUSE BOULEVARD,Front,1,756779.750000000000000,2973326.009999999776483,maple: red,12,Fair,-71.127462,42.406355
187,,POWDER HOUSE BOULEVARD,Front,2,756739.130000000004657,2973345.669999999925494,vacant site: medium,0,Plant,-71.127612,42.406410
188,,POWDER HOUSE BOULEVARD,Front,1,756826.959999999962747,2973244.549999999813735,vacant site: medium,0,Plant,-71.127288,42.406131
191,,POWDER HOUSE BOULEVARD,Front,1,756706.369999999995343,2973362.700000000186265,maple: red,2,Fair,-71.127733,42.406457
192,,POWDER HOUSE BOULEVARD,Front,1,756791.439999999944121,2973263.270000000018626,maple: Norway,19,Poor,-71.127420,42.406183
193,,POWDER HOUSE BOULEVARD,Front,1,756648.709999999962747,2973391.529999999795109,maple: red,9,Fair,-71.127946,42.406537
196,,POWDER HOUSE BOULEVARD,Side,1,756693.270000000018626,2973230.000000000000000,planetree: London,9,Fair,-71.127784,42.406093
196,,POWDER HOUSE BOULEVARD,Side,2,756710.310000000055879,2973268.140000000130385,planetree: London,11,Good,-71.127720,42.406197
200,,POWDER HOUSE BOULEVARD,Front,1,756670.500000000000000,2973325.640000000130385,maple: Norway,24,Poor,-71.127866,42.406356
200,,POWDER HOUSE BOULEVARD,Side,1,756690.209999999962747,2973290.439999999944121,maple: Norway,6,Fair,-71.127794,42.406259
200,,POWDER HOUSE BOULEVARD,Side,2,756665.579999999958090,2973241.959999999962747,maple: Norway,12,Fair,-71.127886,42.406126
202,,POWDER HOUSE BOULEVARD,Front,1,756629.079999999958090,2973348.970000000204891,planetree: London,8,Fair,-71.128019,42.406420
203,,POWDER HOUSE BOULEVARD,Front,1,756593.670000000041910,2973419.049999999813735,maple: Norway,27,Fair,-71.128149,42.406613
205,,POWDER HOUSE BOULEVARD,Front,1,756556.979999999981374,2973440.009999999776483,maple: red,14,Fair,-71.128285,42.406671
208,,POWDER HOUSE BOULEVARD,Front,1,756545.290000000037253,2973392.290000000037253,maple: red,13,Fair,-71.128329,42.406540
209,,POWDER HOUSE BOULEVARD,Front,1,756509.810000000055879,2973462.290000000037253,cherry: Japanese flowering,13,Poor,-71.128459,42.406733
210,,POWDER HOUSE BOULEVARD,Front,1,756514.349999999976717,2973403.720000000204891,maple: red,2,Fair,-71.128443,42.406572
211,,POWDER HOUSE BOULEVARD,Front,1,756487.530000000027940,2973474.089999999850988,maple: red,11,Poor,-71.128541,42.406765
212,,POWDER HOUSE BOULEVARD,Front,1,756475.780000000027940,2973424.669999999925494,maple: Norway,23,Poor,-71.128586,42.406630
215,,POWDER HOUSE BOULEVARD,Front,1,756466.760000000009313,2973483.140000000130385,sycamore: American,6,Poor,-71.128618,42.406790
216,,POWDER HOUSE BOULEVARD,Front,1,756424.369999999995343,2973449.899999999906868,maple: red,11,Fair,-71.128776,42.406700
217,,POWDER HOUSE BOULEVARD,Front,1,756415.300000000046566,2973507.279999999795109,maple: Norway,12,Fair,-71.128808,42.406857
220,,POWDER HOUSE BOULEVARD,Front,1,756369.619999999995343,2973477.040000000037253,maple: red,9,Poor,-71.128978,42.406775
222,,POWDER HOUSE BOULEVARD,Front,1,756340.579999999958090,2973491.790000000037253,maple: red,10,Fair,-71.129085,42.406816
223,,POWDER HOUSE BOULEVARD,Front,1,756375.910000000032596,2973525.709999999962747,maple: Norway,20,Poor,-71.128954,42.406908
225,,POWDER HOUSE BOULEVARD,Front,1,756337.790000000037253,2973547.310000000055879,maple: red,9,Fair,-71.129095,42.406968
226,,POWDER HOUSE BOULEVARD,Front,1,756296.310000000055879,2973515.120000000111759,planetree: London,9,Good,-71.129249,42.406880
229,,POWDER HOUSE BOULEVARD,Front,1,756300.300000000046566,2973566.370000000111759,vacant site,0,N/A,-71.129233,42.407021
231,,POWDER HOUSE BOULEVARD,Front,1,756264.719999999972060,2973584.160000000149012,vacant site,0,N/A,-71.129365,42.407070
232,,POWDER HOUSE BOULEVARD,Front,1,756261.079999999958090,2973532.740000000223517,planetree: London,9,Good,-71.129379,42.406929
235,,POWDER HOUSE BOULEVARD,Front,1,756231.050000000046566,2973600.680000000167638,maple: Norway,10,Fair,-71.129489,42.407116
236,,POWDER HOUSE BOULEVARD,Front,1,756217.750000000000000,2973555.109999999869615,planetree: London,9,Fair,-71.129539,42.406991
237,,POWDER HOUSE BOULEVARD,Front,1,756198.010000000009313,2973615.930000000167638,maple: Norway,9,Fair,-71.129611,42.407158
237,,POWDER HOUSE BOULEVARD,Front,2,756140.199999999953434,2973645.790000000037253,sycamore: American,7,Fair,-71.129825,42.407241
240,,POWDER HOUSE BOULEVARD,Front,1,756183.000000000000000,2973571.299999999813735,maple: Norway,19,Poor,-71.129668,42.407036
244,,POWDER HOUSE BOULEVARD,Front,1,756145.869999999995343,2973589.859999999869615,hornbeam: American,6,Poor,-71.129805,42.407087
245,,POWDER HOUSE BOULEVARD,Front,1,756109.060000000055879,2973661.040000000037253,linden: littleleaf,14,Fair,-71.129940,42.407283
248,,POWDER HOUSE BOULEVARD,Front,1,756107.780000000027940,2973609.859999999869615,maple: Norway,12,Poor,-71.129945,42.407142
249,,POWDER HOUSE BOULEVARD,Front,1,756070.310000000055879,2973680.729999999981374,maple: red,17,Fair,-71.130083,42.407337
249,,POWDER HOUSE BOULEVARD,Side,1,756063.609999999986030,2973746.430000000167638,oak: shingle,5,Good,-71.130107,42.407518
252,,POWDER HOUSE BOULEVARD,Front,1,756063.030000000027940,2973631.279999999795109,maple: Norway,11,Fair,-71.130111,42.407202
255,,POWDER HOUSE BOULEVARD,Front,1,755972.829999999958090,2973780.359999999869615,honeylocust: thornless,15,Good,-71.130442,42.407612
255,,POWDER HOUSE BOULEVARD,Side,1,756059.439999999944121,2973807.899999999906868,honeylocust: thornless,13,Good,-71.130121,42.407686
255,,POWDER HOUSE BOULEVARD,Side,2,756041.729999999981374,2973774.040000000037253,honeylocust: thornless,10,Good,-71.130187,42.407594
256,,POWDER HOUSE BOULEVARD,Front,1,756034.469999999972060,2973631.279999999795109,maple: Norway,18,Fair,-71.130217,42.407202
259,,POWDER HOUSE BOULEVARD,Front,1,755951.250000000000000,2973847.209999999962747,cherry: Higan,4,Fair,-71.130521,42.407795
259,,POWDER HOUSE BOULEVARD,Front,2,755949.140000000013970,2973856.520000000018626,cherry: Higan,5,Poor,-71.130529,42.407821
263,,POWDER HOUSE BOULEVARD,Front,1,755942.790000000037253,2973889.939999999944121,maple: red,7,Good,-71.130552,42.407913
263,,POWDER HOUSE BOULEVARD,Front,2,755940.670000000041910,2973904.319999999832362,maple: red,7,Good,-71.130559,42.407952
267,X,POWDER HOUSE BOULEVARD,Front,1,755938.140000000013970,2973936.479999999981374,maple: red,9,Good,-71.130568,42.408041
267,X,POWDER HOUSE BOULEVARD,Front,2,755936.439999999944121,2973959.319999999832362,maple: red,8,Good,-71.130574,42.408103
268,,POWDER HOUSE BOULEVARD,Front,1,755937.030000000027940,2973742.609999999869615,pear: callery,7,Fair,-71.130576,42.407509
268,,POWDER HOUSE BOULEVARD,Front,2,755955.260000000009313,2973711.709999999962747,pear: callery,2,Good,-71.130509,42.407424
268,,POWDER HOUSE BOULEVARD,Front,3,755964.890000000013970,2973697.529999999795109,maple: red,1,Poor,-71.130473,42.407385
273,,POWDER HOUSE BOULEVARD,Front,1,755943.209999999962747,2974043.520000000018626,oak: pin,36,Fair,-71.130548,42.408334
275,,POWDER HOUSE BOULEVARD,Front,1,755945.750000000000000,2974072.709999999962747,oak: pin,22,Good,-71.130538,42.408414
278,,POWDER HOUSE BOULEVARD,Front,1,755877.270000000018626,2973977.609999999869615,cherry: Japanese flowering,8,Fair,-71.130793,42.408154
278,,POWDER HOUSE BOULEVARD,Front,2,755883.849999999976717,2973961.910000000149012,cherry: Japanese flowering,4,Poor,-71.130769,42.408111
278,,POWDER HOUSE BOULEVARD,Front,3,755893.469999999972060,2973903.160000000149012,cherry: Japanese flowering,4,Fair,-71.130734,42.407950
278,,POWDER HOUSE BOULEVARD,Front,4,755895.500000000000000,2973880.370000000111759,cherry: Japanese flowering,3,Dead,-71.130727,42.407887
278,,POWDER HOUSE BOULEVARD,Front,5,755908.670000000041910,2973821.109999999869615,ash: green,10,Fair,-71.130679,42.407724
278,,POWDER HOUSE BOULEVARD,Front,6,755919.810000000055879,2973783.629999999888241,pear: callery,2,Fair,-71.130639,42.407621
1,,POWDER HOUSE TERRACE,Front,1,759494.359999999986030,2970655.770000000018626,honeylocust: thornless,12,Fair,-71.117455,42.398995
1,,POWDER HOUSE TERRACE,Front,2,759515.359999999986030,2970695.779999999795109,honeylocust: thornless,13,Good,-71.117377,42.399105
10,,POWDER HOUSE TERRACE,Front,1,759523.359999999986030,2970768.790000000037253,honeylocust: thornless,9,Fair,-71.117346,42.399305
10,,POWDER HOUSE TERRACE,Front,2,759512.359999999986030,2970748.779999999795109,honeylocust: thornless,14,Fair,-71.117387,42.399250
11,,POWDER HOUSE TERRACE,Front,1,759569.369999999995343,2970796.790000000037253,honeylocust: thornless,12,Fair,-71.117175,42.399381
12,,POWDER HOUSE TERRACE,Front,1,759545.359999999986030,2970804.790000000037253,honeylocust: thornless,12,Good,-71.117264,42.399404
17,,POWDER HOUSE TERRACE,Front,1,759594.369999999995343,2970832.790000000037253,honeylocust: thornless,8,Fair,-71.117082,42.399480
17,,POWDER HOUSE TERRACE,Front,2,759606.369999999995343,2970851.799999999813735,honeylocust: thornless,5,Poor,-71.117037,42.399532
20,,POWDER HOUSE TERRACE,Front,1,759583.369999999995343,2970860.799999999813735,honeylocust: thornless,13,Good,-71.117122,42.399557
23,,POWDER HOUSE TERRACE,Front,1,759641.369999999995343,2970888.799999999813735,honeylocust: thornless,8,Fair,-71.116907,42.399633
29,,POWDER HOUSE TERRACE,Front,1,759680.380000000004657,2970920.799999999813735,honeylocust: thornless,9,Fair,-71.116762,42.399720
29,,POWDER HOUSE TERRACE,Front,2,759701.380000000004657,2970931.799999999813735,honeylocust: thornless,9,Fair,-71.116684,42.399750
29,,POWDER HOUSE TERRACE,Front,3,759728.380000000004657,2970935.799999999813735,honeylocust: thornless,7,Fair,-71.116584,42.399761
35,,POWDER HOUSE TERRACE,Front,1,759773.390000000013970,2970935.799999999813735,Japanese pagodatree,11,Fair,-71.116417,42.399760
139,,POWDERHOUSE ROTARY,Side,1,759800.000000000000000,2971509.700000000186265,maple: Norway,15,Fair,-71.116309,42.401335
3,,PRESCOTT ST,Front,1,764353.000000000000000,2965147.310000000055879,linden: littleleaf,9,Fair,-71.099563,42.383819
4,,PRESCOTT ST,Front,1,764336.119999999995343,2965197.189999999944121,zelkova: Japanese,12,Poor,-71.099625,42.383956
6,,PRESCOTT ST,Front,1,764353.000000000000000,2965228.270000000018626,zelkova: Japanese,12,Fair,-71.099562,42.384041
11,,PRESCOTT ST,Front,1,764403.760000000009313,2965236.810000000055879,oak: northern red,60,Fair,-71.099374,42.384064
15,,PRESCOTT ST,Front,1,764421.040000000037253,2965281.990000000223517,pear: callery,6,Fair,-71.099309,42.384188
16,,PRESCOTT ST,Front,1,764395.589999999967404,2965314.990000000223517,No Planting Site,0,N/A,-71.099403,42.384278
20,,PRESCOTT ST,Front,1,764416.699999999953434,2965359.109999999869615,pear: callery,4,Fair,-71.099324,42.384399
21,,PRESCOTT ST,Front,1,764467.469999999972060,2965370.240000000223517,pear: callery,7,Fair,-71.099136,42.384429
22,,PRESCOTT ST,Front,1,764432.040000000037253,2965389.430000000167638,pear: callery,4,Good,-71.099266,42.384482
23,,PRESCOTT ST,Front,1,764478.979999999981374,2965397.479999999981374,Japanese pagodatree,13,Poor,-71.099093,42.384504
26,,PRESCOTT ST,Front,1,764463.119999999995343,2965450.430000000167638,lilac: Japanese tree,4,Poor,-71.099150,42.384649
27,,PRESCOTT ST,Front,1,764495.479999999981374,2965428.950000000186265,cherry: Japanese flowering,2,Good,-71.099031,42.384590
29,,PRESCOTT ST,Front,1,764511.599999999976717,2965463.479999999981374,pear: callery,3,Good,-71.098971,42.384684
31,,PRESCOTT ST,Front,1,764527.709999999962747,2965494.169999999925494,pear: callery,4,Good,-71.098910,42.384768
32,,PRESCOTT ST,Front,1,764500.339999999967404,2965529.470000000204891,pear: callery,3,Fair,-71.099011,42.384866
39,,PRESCOTT ST,Front,1,764585.650000000023283,2965610.819999999832362,pear: callery,4,Good,-71.098694,42.385088
43,,PRESCOTT ST,Front,1,764615.579999999958090,2965670.290000000037253,maple: Norway,11,Good,-71.098582,42.385251
44,X,PRESCOTT ST,Front,1,764590.130000000004657,2965707.890000000130385,maple: red,3,Fair,-71.098676,42.385354
44,X,PRESCOTT ST,Front,2,764587.439999999944121,2965701.750000000000000,maple: red,4,Fair,-71.098686,42.385337
44,X,PRESCOTT ST,Front,3,764569.410000000032596,2965663.000000000000000,pear: callery,5,Poor,-71.098753,42.385231
44,X,PRESCOTT ST,Front,4,764550.219999999972060,2965630.000000000000000,pear: callery,6,Fair,-71.098825,42.385141
44,X,PRESCOTT ST,Front,5,764523.750000000000000,2965573.220000000204891,pear: callery,10,Fair,-71.098924,42.384985
47,,PRESCOTT ST,Front,1,764658.939999999944121,2965760.080000000074506,ash: green,11,Good,-71.098420,42.385496
51,,PRESCOTT ST,Front,1,764679.660000000032596,2965799.600000000093132,maple: red,4,Good,-71.098343,42.385605
53,,PRESCOTT ST,Front,1,764691.939999999944121,2965825.689999999944121,pear: callery,3,Good,-71.098297,42.385676
54,,PRESCOTT ST,Front,1,764682.209999999962747,2965895.140000000130385,linden: littleleaf,12,Fair,-71.098332,42.385867
60,,PRESCOTT ST,Front,1,764714.449999999953434,2965956.529999999795109,linden: littleleaf,13,Fair,-71.098211,42.386035
61,,PRESCOTT ST,Front,1,764768.290000000037253,2965977.250000000000000,pear: callery,3,Good,-71.098012,42.386091
9,X,PRESTON RD,Front,1,763869.280000000027940,2965208.109999999869615,ash: green,13,Good,-71.101352,42.383992
16,,PRESTON RD,Front,1,763796.140000000013970,2965208.729999999981374,maple: sycamore,21,Poor,-71.101623,42.383995
20,,PRESTON RD,Front,1,763761.760000000009313,2965224.990000000223517,maple: red,19,Fair,-71.101750,42.384040
25,,PRESTON RD,Front,1,763731.130000000004657,2965272.490000000223517,zelkova: Japanese,16,Fair,-71.101863,42.384170
25,,PRESTON RD,Front,2,763687.380000000004657,2965293.120000000111759,maple: Norway,11,Fair,-71.102024,42.384228
26,,PRESTON RD,Front,1,763701.130000000004657,2965253.740000000223517,maple: red,11,Fair,-71.101974,42.384119
29,,PRESTON RD,Front,1,763648.000000000000000,2965311.250000000000000,maple: red,10,Good,-71.102170,42.384278
